price,brand,model,version,year,km,doors,fuel
16.900,Fiat,Palio,2012,50 km,2,Gasolina e Álcool (flex)
15.200,Fiat,Palio,2007,11800 km,4,Gasolina e Álcool (flex)
8.000,Fiat,Palio,1998,100 km,2,Gasolina
13.000,Fiat,Palio,2006,10 km,4,Gasolina
15.900,Fiat,Palio,2004,159000 km,4,Gasolina
12.000,Fiat,Palio,2004,117590 km,2,Gasolina
18.000,Fiat,Palio,2011,96 km,2,Gasolina e Álcool (flex)
16.900,Fiat,Palio,2008,125000 km,4,Gasolina e Álcool (flex)
6.900,Fiat,Palio,1997,164074 km,2,Gasolina
34.000,Fiat,Palio,2013,51200 km,5,Gasolina e Álcool (flex)
19.000,Fiat,Palio,ELX,2008,117000 km,4,Gasolina e Álcool (flex)
15.000,Fiat,Palio,2007,79585 km,4,Gasolina e Álcool (flex)
6.000,Fiat,Palio,1997,210 km,2,Gasolina
23.999,Fiat,Palio,2013,47720 km,4,Gasolina e Álcool (flex)
12.000,Fiat,Palio,2009,450000 km,2,Gasolina e Álcool (flex)
9.900,Fiat,Palio,1999,135000 km,4,Gasolina
33.500,Fiat,Palio,atractive ,2015,51 km,4,Gasolina e Álcool (flex)
7.500,Fiat,Palio,1997,147 km,4,Gasolina
16.000,Fiat,Palio,2008,133997 km,4,Gasolina e Álcool (flex)
24.900,Fiat,Palio,Attractive 1.0,2013,112000 km,4,Gasolina e Álcool (flex)
14.500,Fiat,Palio,2007,0 km,4,Gasolina e Álcool (flex)
2.000,Fiat,Palio,2015,2436 km,2,Gasolina e Álcool (flex)
250,Fiat,Palio,2014,12000 km,4,Gasolina-Álcool e GNV (TetraFlex)
17.900,Fiat,Palio,2010,63800 km,4,Gasolina e Álcool (flex)
22.900,Fiat,Palio,celebration,2012,54000 km,4,Gasolina e Álcool (flex),Monobloco
10.000,Fiat,Palio,1996,120000 km,5,Gasolinae GNV
19.900,Fiat,Palio,ECONOMY,2012,58100 km,4,Gasolina e Álcool (flex)
26.500,Fiat,Palio,Attractive,2013,69000 km,4,Gasolina e Álcool (flex)
9.300,Fiat,Palio,2003,140000 km,2,Gasolina
8.800,Fiat,Palio,1997,209000 km,4,Gasolina
27.000,Fiat,Palio,2013,43577 km,4,Gasolina e Álcool (flex)
35.900,Fiat,Palio,2016,13500 km,5,Gasolina e Álcool (flex)
14.000,Fiat,Palio,ELX 16v 25 anos,2002,200000 km,4,Gasolina
3.000,Fiat,Palio,2000,20000 km,4,Gasolina
7.500,Fiat,Palio,1999,170000 km,4,Gasolina
29.990,Fiat,Palio,Economy,2014,44000 km,4,Gasolina e Álcool (flex),Hatchback
20.500,Fiat,Palio,2011,71000 km,4,Gasolina e Álcool (flex)
12.900,Fiat,Palio,2006,99000 km,2,Gasolina
12.500,Fiat,Palio,2003,120000 km,4,Gasolina
27.000,Fiat,Palio,2015,22000 km,4,Gasolina e Álcool (flex)
9.000,Fiat,Palio,2005,90000 km,2,Gasolina
14.700,Fiat,Palio,2009,112000 km,4,Gasolina e Álcool (flex)
19.500,Fiat,Palio,ELX,2008,100020 km,4,Gasolina e Álcool (flex),Coupé
33.000,Fiat,Palio,2013,54000 km,4,Gasolina e Álcool (flex)
12.000,Fiat,Palio,2005,100000 km,4,Gasolina
10.000,Fiat,Palio,2003,196000 km,5,Gasolinae GNV
27.000.000,Fiat,Palio,ATTRACTIVE 1.0 EVO Fire Flex 8v 5p,2013,34000 km,5,Gasolina e Álcool (flex)
30.000,Fiat,Palio,2012,43337 km,4,Gasolina
23.000,Fiat,Palio,2015,24000 km,2,Gasolina e Álcool (flex)
17.200,Fiat,Palio,Fire flex,2008,26100 km,4,Gasolina e Álcool (flex),Sedan
9.000,Fiat,Palio,1998,182000 km,4,Gasolina
47.500,Fiat,Palio,2015,59000 km,2,Gasolina e Álcool (flex)
31.500,Fiat,Palio,2013,90400 km,4,Gasolina e Álcool (flex)
18.000,Fiat,Palio,fire economy,2013,129000 km,2,Gasolina e Álcool (flex),Coupé
1.800.000,Fiat,Palio,2008,55 km,4,Gasolina e Álcool (flex)
12.000,Fiat,Palio,2006,133000 km,4,Gasolina e Álcool (flex),Conversível
29.500,Fiat,Palio,2013,80000 km,4,Gasolina e Álcool (flex)
9.000.000,Fiat,Palio,2003,207432 km,2,Gasolina
7.070,Fiat,Palio,2004,200000 km,4,Gasolina,Monobloco
16.800,Fiat,Palio,1.0/ Trofeo 1.0 Fire/ Fire Flex 2p,2011,71000 km,2,Gasolina e Álcool (flex)
15.500,Fiat,Palio,2007,200000 km,4,Gasolina e Álcool (flex)
24.500,Fiat,Palio,2013,75000 km,4,Gasolina e Álcool (flex)
14.500,Fiat,Palio,2008,95000 km,4,Gasolina e Álcool (flex)
9.500,Fiat,Palio,Young,2001,160000 km,2,Gasolina
16.500,Fiat,Palio,ECONOMY FIRE  FLEX,2009,65000 km,2,Gasolina e Álcool (flex)
14.900,Fiat,Palio,2004,155000 km,4,Gasolina e Álcool (flex)
12.000,Fiat,Palio,2008,101600 km,2,Gasolina e Álcool (flex)
14.500,Fiat,Palio,2008,240000 km,4,Gasolina e Álcool (flex)
14.500,Fiat,Palio,2010,98000 km,2,Gasolina e Álcool (flex)
26.500,Fiat,Palio,2013,35394 km,4,Gasolina e Álcool (flex)
27.000,Fiat,Palio,2013,65000 km,4,Gasolina e Álcool (flex)
100,Fiat,Palio,1996,11111 km,4,Gasolina
14.500,Fiat,Palio,2005,170000 km,4,Gasolina
21.900,Fiat,Palio,2013,135000 km,4,Gasolina e Álcool (flex)
14.500,Fiat,Palio,2007,0 km,4,Gasolina e Álcool (flex)
12.500,Fiat,Palio,2004,174000 km,5,Gasolina
8.000,Fiat,Palio,EDX 1.0 mpi 4p,1998,200000 km,4,Gasolinae GNV
18.500,Fiat,Palio,ELX,2008,112000 km,4,Gasolina e Álcool (flex)
10.900,Fiat,Palio,2004,176000 km,4,Gasolina
10.000,Fiat,Palio,2006,148000 km,2,Gasolina e Álcool (flex)
26.000,Fiat,Palio,1.O  FIRE,2016,16000 km,2,Gasolina e Álcool (flex)
10.500,Fiat,Palio,fire flex economic,2008,163 km,2,Gasolina e Álcool (flex)
19.000,Fiat,Palio,2010,114600 km,4,Gasolina e Álcool (flex)
29.000,Fiat,Palio,2013,33820 km,4,Gasolina e Álcool (flex)
23.000,Fiat,Palio,Economy 1.0 Fire,2013,85000 km,4,Gasolina e Álcool (flex)
18.000,Fiat,Palio,2008,128000 km,4,Gasolina e Álcool (flex)
27.000,Fiat,Palio,2013,59000 km,4,Gasolina e Álcool (flex)
6.500,Fiat,Palio,1990,176000 km,2,Gasolina
10.500,Fiat,Palio,2005,120000 km,3,Gasolina
10.000,Fiat,Palio,2001,188296 km,4,Gasolina
22.000,Fiat,Palio,Palio Attractive,2012,129000 km,4,Gasolina e Álcool (flex),Monobloco
6.500,Fiat,Palio,2003,230 km,2,Gasolinae GNV
18.000,Fiat,Palio,atractive,2010,85000 km,5,Gasolina e Álcool (flex)
32.000,Fiat,Palio,2014,33800 km,4,Gasolina e Álcool (flex)
8.000,Fiat,Palio,1999,166000 km,4,Gasolina
10.500,Fiat,Palio,Fire,2005,1 km,2,Gasolina,Monobloco
13.100,Fiat,Palio,1.0 Fire Flex,2008,150000 km,2,Gasolina-Álcool e GNV (TetraFlex)
31.500,Fiat,Palio,2016,32000 km,4,Gasolina e Álcool (flex)
7.300,Fiat,Palio,1998,172 km,2,Gasolina
33.500,Fiat,Palio,Attractive,2015,20000 km,5,Gasolina e Álcool (flex)
25.000,Fiat,Palio,Fire 1.0 Flex ,2015,31195 km,4,Gasolina e Álcool (flex)
7.500,Fiat,Palio,1999,175000 km,4,Gasolina
10.500,Fiat,Palio,2001,160000 km,4,Gasolina
12.000,Fiat,Palio,2008,90 km,2,Gasolina e Álcool (flex)
25.400,Fiat,Palio,FIAT/PALIO FIRE,2015,30000 km,4,Gasolina e Álcool (flex)
15.000,Fiat,Palio,2007,59505 km,2,Gasolina e Álcool (flex)
14.800,Fiat,Palio,completo,2007,103000 km,4,Gasolina e Álcool (flex)
8.600,Fiat,Palio,1998,230000 km,4,Gasolina
22.500,Fiat,Palio,2011,78000 km,4,Gasolina e Álcool (flex)
23.900,Fiat,Palio,actrative,2013,60000 km,4,Gasolina e Álcool (flex)
7.400,Fiat,Palio,2001,200000 km,2,Gasolina
12.900,Fiat,Palio,2011,92000 km,2,Gasolina e Álcool (flex)
8.900,Fiat,Palio,1998,154 km,4,Gasolina
9.500,Fiat,Palio,1999,1 km,4,Gasolina
9.500,Fiat,Palio,2003,140000 km,2,Gasolina
9.500,Fiat,Palio,2004,141300 km,2,Gasolina
8.000,Fiat,Palio,EL 1,5,1996,196000000 km,2,Gasolina
19.500,Fiat,Palio,2009,72000 km,4,Gasolina e Álcool (flex)
29.500,Fiat,Palio,Essence Duallogic,2013,76722 km,4,Gasolina e Álcool (flex)
7.900,Fiat,Palio,1998,178 km,2,Gasolina
14.900,Fiat,Palio,Outros,2006,120000 km,4,Gasolina e Álcool (flex)
21.000,Fiat,Palio,Celebration,2011,100100 km,4,Gasolina e Álcool (flex)
12.500,Fiat,Palio,2004,141000 km,2,Gasolina
11.500,Fiat,Palio,2002,200000 km,4,Gasolina
28.000.000,Fiat,Palio,2013,120000 km,4,Gasolina e Álcool (flex)
19.990,Fiat,Palio,Fire Flex,2014,66470 km,2,Gasolina e Álcool (flex),Monobloco
17.000,Fiat,Palio,2008,105 km,4,Gasolina e Álcool (flex)
16.500,Fiat,Palio,2012,59300 km,2,Gasolina e Álcool (flex)
12.000,Fiat,Palio,2008,125000 km,4,Gasolina e Álcool (flex)
7.000,Fiat,Palio,1999,170000 km,2,Gasolina
27.000,Fiat,Palio,Attractive 1.4 Fire Flex 8V 5p,2012,82000 km,5,Gasolina e Álcool (flex)
6.200,Fiat,Palio,2003,10000 km,2,Gasolina
21.500,Fiat,Palio,2009,95300 km,4,Gasolina e Álcool (flex)
24.500,Fiat,Palio,2014,39000 km,4,Gasolina e Álcool (flex)
9.000,Fiat,Palio,1999,140000 km,5,Gasolina
17.000,Fiat,Palio,2009,100150 km,5,Gasolina e Álcool (flex)
10.900,Fiat,Palio,2006,176500 km,4,Gasolina
8.899,Fiat,Palio,ELX,1999,134700 km,4,Gasolina
21.000,Fiat,Palio,ELX 1.4 mpi FireFlex 8V 4p,2009,50000 km,4,Gasolina e Álcool (flex)
25.900,Fiat,Palio,2014,47000 km,5,Gasolina e Álcool (flex)
8.200,Fiat,Palio,2002,165 km,2,Gasolina
32.900,Fiat,Palio,2014,50000 km,4,Gasolina e Álcool (flex)
14.500,Fiat,Palio,2006,146 km,4,Gasolina-Álcool e GNV (TetraFlex)
10.800,Fiat,Palio,troffeo,2006,110000 km,2,Gasolina
14.900,Fiat,Palio,2008,140000 km,4,Gasolina e Álcool (flex)
12.500,Fiat,Palio,Palio Fire Flex,2007,59000 km,2,Gasolina e Álcool (flex)
8.500,Fiat,Palio,Fiat Palio Ex 1.0,1999,129570 km,2,Gasolina
16.400,Fiat,Palio,1.0 Celebration Economy FireFlex 8V 4p,2009,180000 km,4,Gasolina e Álcool (flex)
7.500,Fiat,Palio,Young 1.0 mpi 8v 2p,2001,164 km,2,Gasolina
18.000,Fiat,Palio,2008,111000 km,4,Gasolina e Álcool (flex)
17.000,Fiat,Palio,2012,84 km,2,Gasolina e Álcool (flex)
15.500,Fiat,Palio,2012,87924 km,2,Gasolina e Álcool (flex)
14.000,Fiat,Palio,2010,370000 km,4,Álcool e GNV
8.500,Fiat,Palio,2002,162000 km,4,Gasolina
15.000,Fiat,Palio,2010,80000 km,2,Gasolina e Álcool (flex)
9.800,Fiat,Palio,2004,220000 km,2,Gasolina
19.800,Fiat,Palio,2008,143000 km,4,Gasolina e Álcool (flex)
16.000,Fiat,Palio,Celebration 1.0,2008,98000 km,4,Gasolina e Álcool (flex)
10.900,Fiat,Palio,2003,112000 km,2,Gasolina
38.000,Fiat,Palio,2016,5000 km,4,Gasolina e Álcool (flex)
17.000,Fiat,Palio,2010,114 km,4,Gasolina e Álcool (flex)
13.500,Fiat,Palio,8 valulas,2004,162000 km,4,Gasolinae GNV
8.500,Fiat,Palio,2002,220000 km,4,Gasolinae GNV
32.000,Fiat,Palio,Palio Essence 1.6 16v ,2014,61900 km,4,Gasolina e Álcool (flex)
29.900,Fiat,Palio,2014,42000 km,5,Gasolina e Álcool (flex)
6.500,Fiat,Palio,1996,1 km,4,Gasolina
13.500,Fiat,Palio,2006,155300 km,5,Gasolina e Álcool (flex)
12.500,Fiat,Palio,ELX,2002,146000 km,4,Gasolina
13.700,Fiat,Palio,2004,160000 km,4,Gasolinae GNV
12.250,Fiat,Palio,2004,204445 km,4,Gasolina
15.000,Fiat,Palio,2004,130 km,4,Gasolina
13.000,Fiat,Palio,2008,166 km,2,Gasolina e Álcool (flex)
11.000,Fiat,Palio,2003,100 km,4,Gasolina
28.900,Fiat,Palio,2013,56000 km,5,Gasolina e Álcool (flex)
7.900,Fiat,Palio,1996,241000 km,4,Gasolina
12.500,Fiat,Palio,1999,240123 km,4,Gasolina
11.500,Fiat,Palio,fire,2003,1 km,4,Gasolina,Hatchback
9.350,Fiat,Palio,2000,136000 km,2,Gasolina
8.500,Fiat,Palio,EX 1.0 mpi Fire/ Fire Flex 8v 2p,2003,153300 km,2,Gasolina
33.000,Fiat,Palio,Essence 1.6 Flex 16V 5p,2014,57700 km,5,Gasolina e Álcool (flex)
9.300,Fiat,Palio,1999,120000 km,4,Gasolina
16.000,Fiat,Palio,Fire Economy,2010,164500 km,4,Gasolina e Álcool (flex)
25.500,Fiat,Palio,2013,98000 km,4,Gasolina e Álcool (flex)
26.800,Fiat,Palio,Attractive,2012,52 km,4,Gasolina e Álcool (flex)
17.990,Fiat,Palio,2013,1 km,2,Gasolina e Álcool (flex)
26.500,Fiat,Palio,Attractive 1.4,2013,97000 km,4,Gasolina e Álcool (flex)
11.000,Fiat,Palio,2004,139000 km,2,Gasolina
13.000,Fiat,Palio,2002,117 km,2,Gasolina
17.000,Fiat,Palio,2010,113000 km,4,Gasolina e Álcool (flex)
39.900,Fiat,Palio,2015,47000 km,4,Gasolina e Álcool (flex)
19.500,Fiat,Palio,2012,78000 km,4,Gasolina e Álcool (flex)
10.500,Fiat,Palio,2001,101 km,4,Gasolina
29.000,Fiat,Palio,2016,18000 km,5,Gasolina e Álcool (flex)
26.000,Fiat,Palio,2014,47000 km,4,Gasolina e Álcool (flex)
22.900,Fiat,Palio,2010,145 km,4,Gasolina e Álcool (flex)
31.500,Fiat,Palio,2013,42200 km,4,Gasolina e Álcool (flex)
8.000,Fiat,Palio,Palio EDX 1.0 mpi,1996,92561 km,4,Gasolina
32.000,Fiat,Palio,2014,71000 km,4,Gasolina e Álcool (flex)
18.900,Fiat,Palio,2010,1 km,4,Gasolina e Álcool (flex)
38.900,Fiat,Palio,2015,19500 km,4,Gasolina e Álcool (flex)
16.500,Fiat,Palio,2012,70000 km,2,Gasolina e Álcool (flex)
16.000,Fiat,Palio,2007,95000 km,4,Gasolina e Álcool (flex)
15.900,Fiat,Palio,1.0 Economy FireFlex 8V 4p,2009,120000 km,4,Gasolina e Álcool (flex)
14.500,Fiat,Palio,ELX,2007,130000 km,4,Gasolina e Álcool (flex)
8.450,Fiat,Palio,EDX,1998,123 km,4,Gasolina
16.000,Fiat,Palio,2004,88500 km,4,Gasolina e Álcool (flex)
12.000,Fiat,Palio,2008,250000 km,4,Gasolina e Álcool (flex)
16.500,Fiat,Palio,Celebration 1.0 Fire Flex 8V 4p,2009,117000 km,4,Gasolina e Álcool (flex)
9.000,Fiat,Palio,Fire Elx 1.0 16V 25 Anos,2001,197000 km,4,Gasolina
12.500,Fiat,Palio,2003,151802 km,2,Gasolina
15.500,Fiat,Palio,2009,146000 km,4,Gasolina e Álcool (flex)
7.000,Fiat,Palio,1997,200000 km,2,Gasolina
30.900,Fiat,Palio,2013,61000 km,5,Gasolina e Álcool (flex)
24.500,Fiat,Palio,2015,31000 km,04,Gasolina e Álcool (flex)
9.000,Fiat,Palio,1998,156600 km,4,Gasolina
16.000,Fiat,Palio,celebretion,2008,103000 km,04,Gasolina e Álcool (flex)
9.500,Fiat,Palio,Palio EX,2000,103000 km,4,Álcool
28.000,Fiat,Palio,2014,26487 km,5,Gasolina e Álcool (flex)
16.000,Fiat,Palio,ELX 1.0 mpi Fire/ FireFlex 8V 4p,2008,82586 km,5,Gasolina e Álcool (flex)
21.400,Fiat,Palio,1.0 Celebration Economy FireFlex 8V 4p,2011,92000 km,4,Gasolina e Álcool (flex)
27.000,Fiat,Palio,2013,107000 km,4,Gasolina-Álcool e GNV (TetraFlex)
15.500,Fiat,Palio,ELX,2005,130000 km,5,Gasolina e Álcool (flex)
29.500,Fiat,Palio,Attractive 1.4 ,2013,80000 km,4,Gasolina e Álcool (flex),Coupé
18.900,Fiat,Palio,1.8R /16V/Flex,2006,160000 km,4,Gasolina e Álcool (flex)
23.000,Fiat,Palio,2011,84793 km,4,Gasolina e Álcool (flex)
7.500,Fiat,Palio,1999,18666 km,2,Gasolina
13.000,Fiat,Palio,2008,158000 km,4,Gasolina e Álcool (flex)
10.000,Fiat,Palio,2003,190000 km,4,Gasolina
14.500,Fiat,Palio,2007,106 km,4,Gasolina e Álcool (flex)
15.000,Fiat,Palio,2008,91463 km,4,Gasolina e Álcool (flex)
18.000,Fiat,Palio,2008,94000 km,4,Gasolina e Álcool (flex)
8.000,Fiat,Palio,ELX 1.3 mpi  Fire 16v 4p,2000,180000 km,5,Gasolinae GNV
8.400,Fiat,Palio,2000,95000 km,2,Gasolina,Monobloco
14.500,Fiat,Palio,2006,1 km,4,Gasolina e Álcool (flex)
6.200,Fiat,Palio,2004,95000 km,2,Gasolina
1.000.000,Fiat,Palio,2000,241 km,4,Gasolina
11.000,Fiat,Palio,2002,211000 km,4,Gasolina
11.500,Fiat,Palio,2005,208 km,4,Gasolina
11.000,Fiat,Palio,palio 1.0 8v Gasolina,2000,154460 km,4,Gasolina
21.000,Fiat,Palio,2012,56000 km,4,Gasolina e Álcool (flex)
27.900,Fiat,Palio,2013,37000 km,4,Gasolina e Álcool (flex)
21.000,Fiat,Palio,2010,82 km,4,Gasolina e Álcool (flex)
26.000,Fiat,Palio,2015,45500 km,4,Gasolina e Álcool (flex)
10.990,Fiat,Palio,2003,121000 km,4,Gasolina
15.500,Fiat,Palio,2005,82000 km,4,Gasolina e Álcool (flex)
7.800,Fiat,Palio,1.0 EX,1998,102500 km,2,Gasolina
11.800,Fiat,Palio,Fire 4p,2005,99000 km,4,Gasolina
10.000,Fiat,Palio,2001,260142 km,4,Gasolina
12.500,Fiat,Palio,Celebration,2008,211000 km,2,Gasolina e Álcool (flex)
22.000,Fiat,Palio,Attractive ELX,2008,87000 km,4,Gasolina-Álcool e GNV (TetraFlex),Coupé
34.000,Fiat,Palio,2013,88000 km,4,Gasolina e Álcool (flex)
28.990,Fiat,Palio,1.4 8v Atractive,2013,47300 km,4,Gasolina e Álcool (flex)
20.000,Fiat,Palio,2001,22000 km,2,Gasolinae GNV
18.900,Fiat,Palio,Fire Economy ,2012,43000 km,4,Gasolina e Álcool (flex)
10.300,Fiat,Palio,2004,121000 km,2,Gasolina
11.000,Fiat,Palio,fire,2004,60900 km,2,Gasolina,Monobloco
7.500,Fiat,Palio,1999,150000 km,4,Gasolina
12.000,Fiat,Palio,2005,110000 km,2,Gasolina
14.000,Fiat,Palio,2007,145075 km,4,Gasolina e Álcool (flex)
51.500,Fiat,Palio,Titanium Automática 2.0,2013,55000 km,4,Gasolina e Álcool (flex)
14.000,Fiat,Palio,economy,2010,165665 km,4,Gasolina e Álcool (flex)
20.990,Fiat,Palio,2010,80000 km,4,Gasolina e Álcool (flex)
4.800,Fiat,Palio,ELX,2000,200000 km,4,Gasolinae GNV
6.700,Fiat,Palio,1998,150000 km,4,Gasolina
7.500,Fiat,Palio,1997,282 km,2,Gasolina,Coupé
7.398,Fiat,Palio,Young 1.0 mpi 8v 4p,2001,176551 km,4,Gasolina
6.500,Fiat,Palio,2003,111 km,2,Gasolina
15.770,Fiat,Palio,2015,20000 km,4,Gasolina e Álcool (flex),Monobloco
18.000,Fiat,Palio,2008,121000 km,4,Gasolina e Álcool (flex)
27.500,Fiat,Palio,Essence Dualogic,2013,115000 km,4,Gasolina e Álcool (flex)
16.900,Fiat,Palio,2011,1 km,4,Gasolina e Álcool (flex)
25.800,Fiat,Palio,ATTRACTIVE 1.0 EVO Fire Flex 8v 5p,2012,49000 km,5,Gasolina e Álcool (flex)
3.900,Fiat,Palio,2000,2000,220 km,2,Gasolina,Roadster
9.900,Fiat,Palio,2003,200000 km,4,Gasolina
25.000,Fiat,Palio,Attrative,2012,45757 km,4,Gasolina e Álcool (flex)
34,Fiat,Palio,1.6,2014,48000 km,5,Gasolina e Álcool (flex)
5.000,Fiat,Palio,1997,162000 km,4,Gasolinae GNV
17.000,Fiat,Palio,2006,145 km,5,Gasolina e Álcool (flex)
6.000,Fiat,Palio,2003,172 km,2,Gasolina
8.800,Fiat,Palio,ED 1.0 mpi 2p e 4p,1997,203000 km,4,Gasolina
4.300,Fiat,Palio,1998,123456 km,4,Gasolina
7.500,Fiat,Palio,2001,118500 km,2,Gasolina
12.500,Fiat,Palio,stile,2001,108508 km,4,Gasolina
8.000,Fiat,Palio,2000,29900 km,4,Gasolina
23.000,Fiat,Palio,2015,24500 km,4,Gasolina e Álcool (flex)
7.500,Fiat,Palio,1999,170000 km,4,Gasolina
14.000,Fiat,Palio,ELX,2003,139 km,4,Gasolina
7.000,Fiat,Palio,2000,220 km,4,Gasolina
4.000,Fiat,Palio,2001,22500 km,2,Gasolina
7.800,Fiat,Palio,1.6,1996,125699 km,4,Gasolina
9.999,Fiat,Palio,2006,159000 km,4,Gasolina e Álcool (flex)
15.750,Fiat,Palio,1.8R mpi Flex 8V 4p,2006,123000 km,5,Gasolina e Álcool (flex)
6.000,Fiat,Palio,1999,1999,201000 km,4,Gasolina
3.500,Fiat,Palio,1999,40000 km,4,Gasolina,Monobloco
5.000,Fiat,Palio,1996,168493 km,4,Gasolina
5.600,Fiat,Palio,1.5 mpi,1997,172226 km,4,Gasolina
11.000,Fiat,Palio,2008,8000 km,4,Gasolina e Álcool (flex)
10.000,Fiat,Palio,1.5 mpi 8V 4p,1997,183600 km,4,Gasolina
10.000,Fiat,Palio,2008,12000 km,2,Gasolina e álcool
17.900,Fiat,Palio,2010,1 km,4,Gasolina e álcool
8.000,Fiat,Palio,palio 2001,2001,11111 km,4,Gasolina,Conversível
24.000,Fiat,Palio,2014,55000 km,4,Gasolina e Álcool (flex)
18.000,Fiat,Palio,1.0,2010,111000 km,4,Gasolina e álcool
28.900,Fiat,Palio,Attractive 1.4 Fire Flex 8V 5p,2013,55000 km,4,Gasolina e Álcool (flex)
18.000,Fiat,Palio,2010,35000 km,4,Gasolina e álcool
33.000.000,Fiat,Palio,2016,20000 km,5,Gasolina e álcool
9.500,Fiat,Palio,2003,177015 km,2,Gasolina
8.500,Fiat,Palio,2000,1 km,4,Gasolina e gás natural
9.500,Fiat,Palio,1999,177000 km,4,Gasolina
10.500,Fiat,Palio,2002,149000 km,4,Gasolina
9.000,Fiat,Palio,1.0 Celebration Economy FireFlex 8V 2p,2010,121 km,2,Gasolina e Álcool (flex)
6.000,Fiat,Palio,1998,12819 km,2,Gasolina
24.500,Fiat,Palio,2015,14000 km,4,Gasolina e Álcool (flex)
10.000,Fiat,Palio,2004,168000 km,2,Gasolina
11.500,Fiat,Palio,2001,1 km,4,Gasolina
11.000,Fiat,Palio,2009,1 km,2,Gasolina e álcool
8.200,Fiat,Palio,2000,134000 km,2,Gasolina
17.500,Fiat,Palio,2008,76 km,04,Gasolina e Álcool (flex)
20.000,Fiat,Palio,2011,78000 km,4,Gasolina e Álcool (flex)
12.000,Fiat,Palio,2008,12 km,2,Gasolina e álcool
19.000,Fiat,Palio,2012,39000 km,02,Gasolina e Álcool (flex)
100,Fiat,Palio,1998,138000 km,2,Gasolina
8.300,Fiat,Palio,2001,120000 km,4,Gasolina
27.000,Fiat,Palio,2012,57 km,5,Gasolina e Álcool (flex)
13.500,Fiat,Palio,celebretion,2008,140000 km,4,Gasolina e álcool
20.000,Fiat,Palio,1.0 enonomy fire flex,2011,73000 km,4,Gasolina e álcool,Hatchback
14.500,Fiat,Palio,2004,180 km,4,Gasolina e Álcool (flex)
17.200,Fiat,Palio,2010,110000 km,4,Gasolina e Álcool (flex)
8.700,Fiat,Palio,2002,216 km,4,Gasolina e álcool
10.000,Fiat,Palio,2002,1 km,4,Gasolina
5.000,Fiat,Palio,1999,987654321 km,4,Gasolina
22.500,Fiat,Palio,2010,72000 km,4,Gasolina e álcool
10.000,Fiat,Palio,2007,149000 km,4,Gasolina e álcool
8.500,Fiat,Palio,2002,210000 km,4,Gasolina
10.000,Fiat,Palio,1998,102102 km,4,Gasolina
8.500,Fiat,Palio,2001,45000 km,4,Gasolinae GNV
11.500,Fiat,Palio,2004,190 km,4,Gasolina
11.000,Fiat,Palio,2003,195000 km,4,Gasolina
28.500,Fiat,Palio,2013,70419 km,4,Gasolina e álcool
13.000,Fiat,Palio,2001,148000 km,4,Gasolina
19.500,Fiat,Palio,2012,74000 km,2,Gasolina e Álcool (flex)
10.000,Fiat,Palio,2006,266650 km,4,Gasolina e álcool
9.000,Fiat,Palio,1996,164358 km,4,Gasolina
11.400,Fiat,Palio,2004,108000 km,4,Gasolina
7.000,Fiat,Palio,1996,112536 km,4,Gasolina
5.000,Fiat,Palio,2000,214000 km,4,Gasolina e gás natural
6.300,Fiat,Palio,1997,180000 km,2,Gasolina
6.950,Fiat,Palio,2003,10000 km,2,Gasolina
10.000,Fiat,Palio,2000,167 km,2,Gasolina
10.000,Fiat,Palio,1999,10000 km,4,Gasolina,Perua
13.000,Fiat,Palio,Celebration ,2007,108300 km,2,Gasolina e Álcool (flex)
19.500,Fiat,Palio,2010,78500 km,4,Gasolina e Álcool (flex)
8.000,Fiat,Palio,2005,130000 km,2,Gasolina e álcool
28.000,Fiat,Palio,2015,46000 km,5,Gasolina e álcool
12.000,Fiat,Palio,2002,88700 km,4,Gasolina
13.000,Fiat,Palio,fire,2008,120680 km,4,Gasolina e Álcool (flex)
22.300,Fiat,Palio,2008,79000 km,4,Gasolina e Álcool (flex)
13.500,Fiat,Palio,1.0 fire,2006,65000 km,2,Gasolina e Álcool (flex)
7.500,Fiat,Palio,ED 1.0 mpi 2p e 4p,1998,257205 km,4,Gasolina
32.900,Fiat,Palio,2013,2013,37000 km,4,Gasolina e Álcool (flex)
16.900,Fiat,Palio,2010,102 km,4,Gasolina e Álcool (flex)
17.000,Fiat,Palio,Economy flex,2009,90000 km,4,Gasolina e Álcool (flex)
18.000,Fiat,Palio,2011,109 km,4,Gasolina e Álcool (flex)
19.500,Fiat,Palio,2008,101000 km,4,Gasolina e Álcool (flex)
20.000,Fiat,Palio,Essence,2011,75000 km,4,Gasolina e álcool
9.000,Fiat,Palio,1998,1111 km,4,Gasolina
5.900,Fiat,Palio,1997,20000 km,2,Gasolina
111.111,Fiat,Palio,2003,225000 km,4,Gasolina
13.000,Fiat,Palio,2008,125556 km,4,Gasolina e Álcool (flex)
24.000,Fiat,Palio,2015,14000 km,4,Gasolina e Álcool (flex)
23.000,Fiat,Palio,2011,99000 km,4,Gasolina e Álcool (flex)
9.800,Fiat,Palio,2001,142000 km,2,Gasolina
30.500,Fiat,Palio,2013,135 km,4,Gasolina e Álcool (flex)
7.600,Fiat,Palio,1995,76899 km,4,Gasolina
13.900,Fiat,Palio,2008,300 km,4,Gasolina e Álcool (flex)
13.000,Fiat,Palio,2004,90000 km,4,Gasolina
17.800,Fiat,Palio,2008,112000 km,4,Gasolina e álcool
